date,open,high,low,close,volume,amount
2021-01-04 11:21:00,17.6212336,17.6592924,17.6117189,17.640263,1563200.0,28966187.0
2021-01-04 11:24:00,17.640263,17.7163806,17.6307483,17.7068659,1384996.0,25718861.0
2021-01-04 11:27:00,17.6878365,17.7163806,17.640263,17.7163806,1196700.0,22220934.0
2021-01-04 11:30:00,17.6973512,17.7449247,17.6592924,17.73541,1431955.0,26644808.0
2021-01-04 13:03:00,17.7544394,17.8495865,17.7449247,17.7449247,3224287.0,60296319.0
2021-01-04 13:06:00,17.7449247,17.7924983,17.73541,17.7544394,1448700.0,27041954.0
2021-01-04 13:09:00,17.7544394,17.7639542,17.7068659,17.7068659,1458359.0,27173072.0
2021-01-04 13:12:00,17.7068659,17.7068659,17.6497777,17.6688071,1657800.0,30802964.0
2021-01-04 13:15:00,17.6783218,17.7258953,17.640263,17.7258953,1961000.0,36412390.0
2021-01-04 13:18:00,17.6973512,17.7068659,17.6497777,17.6592924,1291000.0,23976740.0
2021-01-04 13:21:00,17.6592924,17.6688071,17.640263,17.6497777,1460900.0,27091694.0
2021-01-04 13:24:00,17.640263,17.6497777,17.6212336,17.6307483,1616301.0,29947299.0
2021-01-04 13:27:00,17.6212336,17.640263,17.6022042,17.640263,2185582.0,40459138.0
2021-01-04 13:30:00,17.6307483,17.7163806,17.6307483,17.6783218,2286900.0,42502544.0
2021-01-04 13:33:00,17.6878365,17.6878365,17.6022042,17.6117189,1925300.0,35673447.0
2021-01-04 13:36:00,17.6117189,17.640263,17.6117189,17.6307483,1504520.0,27867119.0
2021-01-04 13:39:00,17.6307483,17.640263,17.6117189,17.6307483,1011528.0,18740784.0
2021-01-04 13:42:00,17.640263,17.640263,17.6022042,17.6022042,3885828.0,71910193.0
2021-01-04 13:45:00,17.6212336,17.640263,17.6022042,17.6022042,1418420.0,26253769.0
2021-01-04 13:48:00,17.6022042,17.6212336,17.6022042,17.6212336,1126200.0,20838655.0
2021-01-04 13:51:00,17.6212336,17.6592924,17.6117189,17.640263,943300.0,17480704.0
2021-01-04 13:54:00,17.6497777,17.6688071,17.6117189,17.6688071,1805400.0,33457305.0
2021-01-04 13:57:00,17.6878365,17.6878365,17.6307483,17.6592924,1903151.0,35319266.0
2021-01-04 14:00:00,17.6592924,17.6592924,17.6307483,17.6497777,1158829.0,21493817.0
2021-01-04 14:03:00,17.640263,17.6592924,17.6212336,17.6307483,1142401.0,21175780.0
2021-01-04 14:06:00,17.6307483,17.6497777,17.6307483,17.640263,783037.0,14515000.0
2021-01-04 14:09:00,17.6497777,17.6497777,17.6307483,17.6497777,1057473.0,19602081.0
2021-01-04 14:12:00,17.640263,17.6973512,17.640263,17.6688071,1218301.0,22625669.0
2021-01-04 14:15:00,17.6783218,17.73541,17.6688071,17.73541,2182100.0,40622233.0
2021-01-04 14:18:00,17.7258953,17.73541,17.7068659,17.7163806,797600.0,14851407.0
2021-01-04 14:21:00,17.7258953,17.7449247,17.7068659,17.7258953,1142829.0,21296635.0
2021-01-04 14:24:00,17.73541,17.7734689,17.7258953,17.7544394,1009050.0,18832176.0
2021-01-04 14:27:00,17.7544394,17.7639542,17.6973512,17.73541,1558800.0,29030675.0
2021-01-04 14:30:00,17.7258953,17.7449247,17.6878365,17.6878365,1348400.0,25099129.0
2021-01-04 14:33:00,17.6973512,17.7449247,17.6783218,17.6878365,1542000.0,28690186.0
2021-01-04 14:36:00,17.6878365,17.6973512,17.6688071,17.6878365,997600.0,18542651.0
2021-01-04 14:39:00,17.6973512,17.7068659,17.6783218,17.7068659,1836788.0,34140729.0
2021-01-04 14:42:00,17.6973512,17.6973512,17.6688071,17.6973512,1646800.0,30607440.0
2021-01-04 14:45:00,17.6878365,17.7068659,17.6783218,17.6878365,1781624.0,33116453.0
2021-01-04 14:48:00,17.6878365,17.6973512,17.6688071,17.6688071,1071459.0,19908035.0
2021-01-04 14:51:00,17.6783218,17.7163806,17.6688071,17.6783218,1776200.0,33025638.0
2021-01-04 14:54:00,17.6878365,17.7068659,17.6878365,17.6973512,1738119.0,32320157.0
2021-01-04 14:57:00,17.6973512,17.7163806,17.6783218,17.6973512,1552926.0,28881132.0
2021-01-04 15:00:00,17.6973512,17.6973512,17.6973512,17.6973512,938000.0,17446800.0
2021-01-05 09:33:00,17.5070571,17.5831748,17.4309395,17.4975424,6350400.0,116795048.0
2021-01-05 09:36:00,17.4880277,17.5356012,17.4309395,17.4309395,3970996.0,72947017.0
2021-01-05 09:39:00,17.4404542,17.4404542,17.3357924,17.4119101,4488640.0,82039409.0
2021-01-05 09:42:00,17.4119101,17.4880277,17.3738513,17.4023954,2991147.0,54794318.0
2021-01-05 09:45:00,17.3928807,17.4023954,17.2977336,17.2977336,3992300.0,72822843.0
2021-01-05 09:48:00,17.2977336,17.3548218,17.2691895,17.2882189,4204000.0,76474774.0
2021-01-05 09:51:00,17.3072483,17.3072483,17.1645277,17.2025866,5288199.0,95708827.0
2021-01-05 09:54:00,17.1835572,17.1835572,17.1074395,17.1359836,7159284.0,128960142.0
2021-01-05 09:57:00,17.1169542,17.2025866,17.1169542,17.1835572,6627414.0,119462798.0
2021-01-05 10:00:00,17.1740424,17.1740424,17.0788954,17.0884101,4304412.0,77472952.0
2021-01-05 10:03:00,17.0788954,17.155013,17.059866,17.1454983,3131949.0,56273546.0
2021-01-05 10:06:00,17.1454983,17.221616,17.0979248,17.221616,4036711.0,72781025.0
2021-01-05 10:09:00,17.221616,17.221616,17.1264689,17.155013,2340040.0,42234369.0
2021-01-05 10:12:00,17.1264689,17.1454983,17.0788954,17.1169542,3557300.0,63927504.0
2021-01-05 10:15:00,17.1074395,17.1454983,17.0693807,17.0788954,3182700.0,57189306.0
2021-01-05 10:18:00,17.0788954,17.0788954,17.0313219,17.0408366,4737276.0,84879084.0
2021-01-05 10:21:00,17.0503513,17.059866,16.9932631,17.0027778,3218200.0,57586006.0
2021-01-05 10:24:00,17.0027778,17.1074395,16.9837483,17.0693807,2869879.0,51343840.0
2021-01-05 10:27:00,17.0884101,17.1169542,17.0408366,17.059866,2457610.0,44095943.0
2021-01-05 10:30:00,17.0408366,17.0693807,17.0122925,17.0313219,2231546.0,39952492.0
2021-01-05 10:33:00,17.0503513,17.1074395,17.0313219,17.0503513,2189903.0,39244362.0
2021-01-05 10:36:00,17.0503513,17.0503513,16.9837483,16.9932631,2729621.0,48789519.0
2021-01-05 10:39:00,16.9837483,17.0122925,16.9837483,17.0122925,2177371.0,38905008.0
2021-01-05 10:42:00,17.0027778,17.0408366,17.0027778,17.0313219,2048459.0,36651201.0
2021-01-05 10:45:00,17.0408366,17.0503513,17.0027778,17.0122925,2225789.0,39832528.0
2021-01-05 10:48:00,17.0122925,17.0503513,16.9932631,17.0408366,2149068.0,38425238.0
2021-01-05 10:51:00,17.0408366,17.0408366,16.9932631,16.9932631,2215994.0,39621284.0
2021-01-05 10:54:00,17.0027778,17.0122925,16.9837483,17.0027778,2146779.0,38353383.0
2021-01-05 10:57:00,17.0027778,17.0218072,16.9837483,16.9837483,1575587.0,28146838.0
2021-01-05 11:00:00,16.9837483,17.0122925,16.9742336,17.0122925,2726480.0,48678087.0
2021-01-05 11:03:00,16.9932631,17.0027778,16.9361748,16.9742336,3412534.0,60839938.0
2021-01-05 11:06:00,16.9742336,17.0218072,16.9647189,17.0122925,1687976.0,30158241.0
2021-01-05 11:09:00,17.0122925,17.0313219,17.0027778,17.0122925,1328164.0,23744681.0
2021-01-05 11:12:00,17.0122925,17.0693807,17.0027778,17.0693807,1501600.0,26880826.0
2021-01-05 11:15:00,17.0788954,17.1359836,17.059866,17.0693807,1803500.0,32420905.0
2021-01-05 11:18:00,17.0788954,17.1264689,17.0788954,17.1074395,1792900.0,32216692.0
2021-01-05 11:21:00,17.1074395,17.1930719,17.0979248,17.1740424,1674678.0,30188734.0
2021-01-05 11:24:00,17.1645277,17.3357924,17.1645277,17.3262777,2951098.0,53514381.0
2021-01-05 11:27:00,17.3262777,17.3548218,17.2501601,17.2977336,2066002.0,37559106.0
2021-01-05 11:30:00,17.2977336,17.2977336,17.2311307,17.2406454,767670.0,13927597.0
2021-01-05 13:03:00,17.2501601,17.2501601,17.1359836,17.155013,2458009.0,44409909.0
2021-01-05 13:06:00,17.1359836,17.2025866,17.1264689,17.1359836,1397821.0,25195563.0
2021-01-05 13:09:00,17.1359836,17.1930719,17.1359836,17.155013,1526600.0,27523996.0
2021-01-05 13:12:00,17.155013,17.1740424,17.1074395,17.1074395,2493100.0,44884596.0
2021-01-05 13:15:00,17.1074395,17.1454983,17.0884101,17.1264689,1538368.0,27673607.0
2021-01-05 13:18:00,17.1264689,17.1359836,17.0503513,17.059866,1731332.0,31108713.0
2021-01-05 13:21:00,17.0503513,17.0979248,17.0313219,17.0408366,2505968.0,44939703.0
2021-01-05 13:24:00,17.0503513,17.0788954,17.0313219,17.0313219,2254500.0,40386074.0
2021-01-05 13:27:00,17.0693807,17.0693807,17.0218072,17.0408366,1545828.0,27669785.0
2021-01-05 13:30:00,17.0313219,17.0503513,17.0313219,17.0313219,1763055.0,31574734.0
2021-01-05 13:33:00,17.0313219,17.0408366,17.0122925,17.0122925,1567652.0,28054790.0
2021-01-05 13:36:00,17.0218072,17.0313219,16.9932631,17.0122925,1942358.0,34709401.0
2021-01-05 13:39:00,17.0122925,17.0408366,17.0027778,17.0218072,1360533.0,24343359.0
2021-01-05 13:42:00,17.0122925,17.0503513,17.0122925,17.0122925,1844700.0,33011770.0
2021-01-05 13:45:00,17.0122925,17.059866,17.0027778,17.0408366,1604338.0,28705460.0
2021-01-05 13:48:00,17.0408366,17.0788954,17.0313219,17.0788954,882299.0,15803817.0
2021-01-05 13:51:00,17.0503513,17.1264689,17.0503513,17.0979248,962534.0,17285180.0
2021-01-05 13:54:00,17.0979248,17.1169542,17.0503513,17.0503513,1076084.0,19319666.0
2021-01-05 13:57:00,17.059866,17.0884101,17.0408366,17.059866,1246868.0,22357938.0
2021-01-05 14:00:00,17.0693807,17.1264689,17.059866,17.1264689,1079500.0,19387587.0
2021-01-05 14:03:00,17.1264689,17.1930719,17.1264689,17.1930719,1531565.0,27630758.0
2021-01-05 14:06:00,17.1835572,17.1930719,17.1359836,17.1359836,1002900.0,18112000.0
2021-01-05 14:09:00,17.1359836,17.2025866,17.1264689,17.2025866,1214665.0,21899925.0
2021-01-05 14:12:00,17.2025866,17.221616,17.1835572,17.2121013,1162786.0,21031935.0
2021-01-05 14:15:00,17.2121013,17.221616,17.2025866,17.221616,810863.0,14671636.0
2021-01-05 14:18:00,17.2121013,17.2501601,17.2121013,17.2311307,1371494.0,24833030.0
2021-01-05 14:21:00,17.2406454,17.2882189,17.2311307,17.2787042,1566051.0,28423262.0
2021-01-05 14:24:00,17.2787042,17.3262777,17.2787042,17.3262777,1507144.0,27415045.0
2021-01-05 14:27:00,17.3262777,17.3357924,17.2406454,17.2691895,1689785.0,30705678.0
2021-01-05 14:30:00,17.2787042,17.3357924,17.2787042,17.316763,1276727.0,23225264.0
2021-01-05 14:33:00,17.316763,17.316763,17.2882189,17.2882189,1715594.0,31207264.0
2021-01-05 14:36:00,17.2882189,17.2977336,17.221616,17.2311307,1202020.0,21804559.0
2021-01-05 14:39:00,17.221616,17.2691895,17.1930719,17.2596748,1697601.0,30708173.0
2021-01-05 14:42:00,17.2501601,17.2977336,17.2501601,17.2977336,1198960.0,21762757.0
2021-01-05 14:45:00,17.2882189,17.3072483,17.2787042,17.2882189,1707588.0,31040434.0
2021-01-05 14:48:00,17.2882189,17.2882189,17.2691895,17.2882189,1476132.0,26807302.0
2021-01-05 14:51:00,17.2787042,17.2882189,17.2501601,17.2596748,1146670.0,20813849.0
2021-01-05 14:54:00,17.2501601,17.2691895,17.2406454,17.2691895,1124058.0,20381694.0
2021-01-05 14:57:00,17.2501601,17.2882189,17.2501601,17.2787042,1077538.0,19557265.0
2021-01-05 15:00:00,17.2882189,17.2882189,17.2882189,17.2882189,1562446.0,28389643.0
2021-01-06 09:33:00,17.2025866,17.3738513,17.1264689,17.3453071,8207800.0,148735781.0
2021-01-06 09:36:00,17.3357924,17.4689983,17.3357924,17.4023954,4953370.0,90675301.0
2021-01-06 09:39:00,17.4023954,17.4499689,17.3453071,17.4119101,3538436.0,64677991.0
2021-01-06 09:42:00,17.4119101,17.4499689,17.3357924,17.4499689,3491787.0,63782174.0
2021-01-06 09:45:00,17.4309395,17.4689983,17.3643365,17.4023954,4189000.0,76757667.0
2021-01-06 09:48:00,17.4404542,17.4404542,17.4023954,17.4214248,1982013.0,36279134.0
2021-01-06 09:51:00,17.4119101,17.4309395,17.3738513,17.383366,1797523.0,32868749.0
2021-01-06 09:54:00,17.383366,17.4119101,17.3548218,17.4119101,2149160.0,39261459.0
2021-01-06 09:57:00,17.4023954,17.4119101,17.3738513,17.3738513,1187100.0,21700597.0
2021-01-06 10:00:00,17.383366,17.4594836,17.3738513,17.4404542,2876200.0,52692493.0
2021-01-06 10:03:00,17.4309395,17.5546306,17.4309395,17.5260865,3553172.0,65363395.0
2021-01-06 10:06:00,17.5260865,17.6688071,17.5260865,17.6592924,4440583.0,82148087.0
2021-01-06 10:09:00,17.6783218,17.7449247,17.6592924,17.6878365,5861320.0,109038257.0
2021-01-06 10:12:00,17.6783218,17.8115277,17.6783218,17.7924983,5999383.0,111870495.0
2021-01-06 10:15:00,17.8210424,17.8781306,17.7544394,17.7544394,4321800.0,80971369.0
2021-01-06 10:18:00,17.7544394,17.7924983,17.7258953,17.7639542,1800952.0,33616301.0
2021-01-06 10:21:00,17.7639542,17.7639542,17.6973512,17.7544394,2307996.0,42988645.0
2021-01-06 10:24:00,17.7544394,17.7639542,17.7068659,17.73541,1560500.0,29102720.0
2021-01-06 10:27:00,17.73541,17.8210424,17.7163806,17.8115277,1924469.0,35940987.0
2021-01-06 10:30:00,17.802013,17.8591012,17.7924983,17.8495865,3188557.0,59776444.0
2021-01-06 10:33:00,17.8495865,17.963763,17.8210424,17.9161894,4664688.0,87715160.0
2021-01-06 10:36:00,17.9257041,17.9732777,17.8876453,17.963763,4055304.0,76448822.0
2021-01-06 10:39:00,17.963763,18.0303659,17.9352188,18.0018218,2780254.0,52564517.0
2021-01-06 10:42:00,18.0018218,18.0018218,17.8591012,17.9542483,2656900.0,50064656.0
2021-01-06 10:45:00,17.9542483,17.9542483,17.89716,17.9447335,1870968.0,35269546.0
2021-01-06 10:48:00,17.9542483,18.0018218,17.9066747,17.9352188,2612900.0,49334532.0
2021-01-06 10:51:00,17.9352188,18.05891,17.9257041,17.9732777,3864325.0,73100017.0
2021-01-06 10:54:00,17.9732777,18.0208512,17.9542483,17.9542483,1594500.0,30166842.0
2021-01-06 10:57:00,17.9827924,17.9827924,17.89716,17.89716,1961200.0,36981936.0
2021-01-06 11:00:00,17.89716,17.89716,17.8305571,17.8686159,2052676.0,38546434.0
2021-01-06 11:03:00,17.8686159,17.9066747,17.8305571,17.89716,1156346.0,21725492.0
2021-01-06 11:06:00,17.89716,17.9161894,17.8495865,17.8876453,1416654.0,26626454.0
2021-01-06 11:09:00,17.8876453,17.9732777,17.8876453,17.9542483,1118300.0,21093009.0
2021-01-06 11:12:00,17.9542483,18.0208512,17.9352188,17.9827924,1993900.0,37683334.0
2021-01-06 11:15:00,17.9923071,18.0018218,17.9542483,17.9732777,787000.0,14875364.0
2021-01-06 11:18:00,17.9732777,17.9732777,17.9352188,17.9732777,1124100.0,21218513.0
2021-01-06 11:21:00,17.9827924,18.0303659,17.9827924,18.0018218,1785162.0,33779654.0
2021-01-06 11:24:00,18.0018218,18.0113365,17.9542483,17.9827924,829400.0,15671481.0
2021-01-06 11:27:00,17.9827924,17.9923071,17.963763,17.9827924,724192.0,13689856.0
2021-01-06 11:30:00,17.9923071,17.9923071,17.9257041,17.9447335,640463.0,12089467.0
2021-01-06 13:03:00,17.9352188,17.9827924,17.8876453,17.963763,1977622.0,37289331.0
2021-01-06 13:06:00,17.9447335,18.0018218,17.9447335,17.9923071,1160296.0,21935629.0
2021-01-06 13:09:00,17.9923071,18.0113365,17.963763,17.9732777,1020556.0,19294220.0
2021-01-06 13:12:00,17.9732777,18.0303659,17.963763,17.9732777,1501010.0,28397038.0
2021-01-06 13:15:00,17.9732777,18.0208512,17.963763,18.0113365,1209167.0,22862491.0
2021-01-06 13:18:00,18.0018218,18.0398806,17.9827924,18.0208512,2191603.0,41515942.0
2021-01-06 13:21:00,18.0018218,18.0303659,17.9732777,17.9732777,988500.0,18707079.0
2021-01-06 13:24:00,17.963763,18.0208512,17.9542483,18.0208512,986481.0,18657177.0
2021-01-06 13:27:00,18.0208512,18.1255129,18.0208512,18.1064835,6443533.0,122385956.0
2021-01-06 13:30:00,18.1255129,18.1635718,18.05891,18.05891,2656340.0,50634334.0
2021-01-06 13:33:00,18.0779394,18.1159982,18.05891,18.0874541,1382374.0,26272844.0
2021-01-06 13:36:00,18.0969688,18.1255129,18.0874541,18.1159982,1176632.0,22394964.0
2021-01-06 13:39:00,18.1159982,18.2301747,18.1159982,18.22066,4023846.0,76837102.0
2021-01-06 13:42:00,18.22066,18.22066,18.1540571,18.1730865,1729226.0,33050572.0
2021-01-06 13:45:00,18.1635718,18.2587188,18.1350276,18.2492041,3242509.0,61978175.0
2021-01-06 13:48:00,18.2587188,18.2682335,18.2111453,18.2301747,2013742.0,38605498.0
2021-01-06 13:51:00,18.2396894,18.2492041,18.1540571,18.1730865,1334670.0,25531318.0
2021-01-06 13:54:00,18.1730865,18.2492041,18.1730865,18.22066,1914677.0,36653299.0
2021-01-06 13:57:00,18.2111453,18.2301747,18.1730865,18.1826012,1047824.0,20042443.0
2021-01-06 14:00:00,18.2016306,18.22066,18.1540571,18.1730865,1601342.0,30606500.0
2021-01-06 14:03:00,18.1730865,18.2016306,18.1635718,18.1730865,1254752.0,23974667.0
2021-01-06 14:06:00,18.1730865,18.1826012,18.1540571,18.1730865,1006101.0,19214261.0
2021-01-06 14:09:00,18.1730865,18.2682335,18.1635718,18.2587188,2834484.0,54296953.0
2021-01-06 14:12:00,18.2587188,18.2872629,18.22066,18.2587188,2830764.0,54323776.0
2021-01-06 14:15:00,18.2682335,18.3919247,18.2682335,18.3253217,3396440.0,65431826.0
2021-01-06 14:18:00,18.3253217,18.3443512,18.3062923,18.3062923,1119471.0,21558245.0
2021-01-06 14:21:00,18.315807,18.315807,18.2777482,18.2777482,968546.0,18621847.0
2021-01-06 14:24:00,18.2777482,18.3253217,18.2492041,18.2777482,1346252.0,25874037.0
2021-01-06 14:27:00,18.2872629,18.3253217,18.2682335,18.315807,906989.0,17444663.0
2021-01-06 14:30:00,18.3253217,18.3443512,18.2967776,18.3348365,828275.0,15948948.0
2021-01-06 14:33:00,18.3443512,18.3443512,18.315807,18.315807,1096050.0,21122438.0
2021-01-06 14:36:00,18.315807,18.3728953,18.315807,18.3728953,2314602.0,44634849.0
2021-01-06 14:39:00,18.3633806,18.3919247,18.3538659,18.38241,2180461.0,42102848.0
2021-01-06 14:42:00,18.38241,18.4680423,18.38241,18.4680423,3271560.0,63375307.0
2021-01-06 14:45:00,18.4680423,18.5251305,18.4680423,18.477557,2687554.0,52235527.0
2021-01-06 14:48:00,18.477557,18.477557,18.4204688,18.4585276,1886979.0,36594628.0
2021-01-06 14:51:00,18.4585276,18.5061011,18.4585276,18.4965864,3656736.0,71048064.0
2021-01-06 14:54:00,18.5061011,18.5631894,18.5061011,18.5251305,4893338.0,95343638.0
2021-01-06 14:57:00,18.5251305,18.5536747,18.5061011,18.54416,2635451.0,51335520.0
2021-01-06 15:00:00,18.6107629,18.6107629,18.6107629,18.6107629,3757404.0,73494823.0
2021-01-07 09:33:00,18.5727041,18.8391158,18.4680423,18.5917335,11156438.0,218469044.0
2021-01-07 09:36:00,18.5727041,18.6107629,18.4299835,18.5822188,4883549.0,95103478.0
2021-01-07 09:39:00,18.6012482,18.6488217,18.5536747,18.6107629,3270100.0,63998753.0
2021-01-07 09:42:00,18.6202776,18.7059099,18.6107629,18.6297923,3849800.0,75472607.0
2021-01-07 09:45:00,18.6297923,18.9247482,18.6202776,18.7344541,9801820.0,193989861.0
2021-01-07 09:48:00,18.7629982,18.896204,18.7344541,18.8676599,7320800.0,144789368.0
2021-01-07 09:51:00,18.8676599,18.8676599,18.6297923,18.6297923,3262200.0,64213955.0
2021-01-07 09:54:00,18.6297923,18.6297923,18.54416,18.6012482,3197800.0,62441077.0
2021-01-07 09:57:00,18.5727041,18.5727041,18.4585276,18.4585276,2690700.0,52345212.0
2021-01-07 10:00:00,18.4585276,18.5156158,18.4394982,18.4870717,2336700.0,45365590.0
2021-01-07 10:03:00,18.4680423,18.4680423,18.3728953,18.4299835,2757400.0,53395168.0
2021-01-07 10:06:00,18.4204688,18.477557,18.3348365,18.3728953,2143800.0,41476060.0
2021-01-07 10:09:00,18.3443512,18.5061011,18.2967776,18.4680423,2678539.0,51708061.0
2021-01-07 10:12:00,18.4680423,18.5346453,18.4490129,18.4965864,1261993.0,24512416.0
2021-01-07 10:15:00,18.4870717,18.4965864,18.4299835,18.4394982,967393.0,18763447.0
2021-01-07 10:18:00,18.4204688,18.5346453,18.4109541,18.5061011,2004333.0,38927519.0
2021-01-07 10:21:00,18.5251305,18.5822188,18.5156158,18.5346453,1181600.0,23039549.0
2021-01-07 10:24:00,18.54416,18.5631894,18.4585276,18.4585276,908500.0,17667537.0
2021-01-07 10:27:00,18.4585276,18.4965864,18.4109541,18.4299835,1026271.0,19892179.0
2021-01-07 10:30:00,18.4490129,18.5061011,18.3728953,18.3919247,1260500.0,24441951.0
2021-01-07 10:33:00,18.4109541,18.4585276,18.3919247,18.4299835,1215560.0,23548059.0
2021-01-07 10:36:00,18.4299835,18.4870717,18.4299835,18.4680423,906500.0,17586399.0
2021-01-07 10:39:00,18.4870717,18.5822188,18.477557,18.5631894,1063113.0,20716716.0
2021-01-07 10:42:00,18.5727041,18.6773658,18.5536747,18.6583364,1517419.0,29684347.0
2021-01-07 10:45:00,18.6488217,18.6773658,18.6012482,18.6678511,1197966.0,23472280.0
2021-01-07 10:48:00,18.6773658,18.7439688,18.6583364,18.7154246,1633860.0,32124825.0
2021-01-07 10:51:00,18.7154246,18.7725129,18.7059099,18.7439688,2429321.0,47845849.0
2021-01-07 10:54:00,18.7344541,18.7439688,18.6773658,18.7439688,1996097.0,39264174.0
2021-01-07 10:57:00,18.7344541,18.7534835,18.6963952,18.7534835,1453000.0,28604067.0
2021-01-07 11:00:00,18.7534835,18.7820276,18.6678511,18.6963952,1162504.0,22892680.0
2021-01-07 11:03:00,18.6773658,18.7249394,18.6297923,18.6963952,1409100.0,27654263.0
2021-01-07 11:06:00,18.6963952,18.7439688,18.6963952,18.7249394,1917923.0,37737314.0
2021-01-07 11:09:00,18.7249394,18.7249394,18.6678511,18.6773658,927182.0,18227328.0
2021-01-07 11:12:00,18.6773658,18.7344541,18.6678511,18.6773658,992600.0,19506735.0
2021-01-07 11:15:00,18.6678511,18.7629982,18.6583364,18.7629982,1290473.0,25383635.0
2021-01-07 11:18:00,18.7534835,18.7820276,18.7439688,18.7725129,1031061.0,20332796.0
2021-01-07 11:21:00,18.7820276,18.8391158,18.7725129,18.7725129,1698200.0,33556499.0
2021-01-07 11:24:00,18.7725129,18.7725129,18.6868805,18.7534835,954200.0,18789397.0
2021-01-07 11:27:00,18.7629982,18.8296011,18.7534835,18.8200864,1865649.0,36892584.0
2021-01-07 11:30:00,18.8296011,18.8581452,18.7915423,18.801057,793700.0,15714086.0
2021-01-07 13:03:00,18.7725129,18.8296011,18.7629982,18.7725129,1670219.0,33001038.0
2021-01-07 13:06:00,18.7629982,18.7629982,18.6488217,18.6773658,1351111.0,26554552.0
2021-01-07 13:09:00,18.6963952,18.7725129,18.6773658,18.6963952,1526434.0,30039709.0
2021-01-07 13:12:00,18.6963952,18.6963952,18.6012482,18.6488217,922326.0,18079864.0
2021-01-07 13:15:00,18.639307,18.6488217,18.5536747,18.5536747,1320100.0,25785241.0
2021-01-07 13:18:00,18.5631894,18.5727041,18.5346453,18.54416,1392100.0,27144030.0
2021-01-07 13:21:00,18.5536747,18.639307,18.54416,18.639307,1336400.0,26082868.0
2021-01-07 13:24:00,18.6202776,18.639307,18.5251305,18.5631894,1444200.0,28191974.0
